Adelaide,Albany,Albury,AliceSprings,BadgerysCreek,Ballarat,Bendigo,Brisbane,Cairns,Canberra,Cobar,CoffsHarbour,Dartmoor,Darwin,GoldCoast,Hobart,Launceston,Melbourne,MelbourneAirport,Mildura,Moree,MountGambier,MountGinini,Newcastle,NorahHead,NorfolkIsland,Nuriootpa,PearceRAAF,Penrith,Perth,PerthAirport,Portland,Richmond,Sale,SalmonGums,Sydney,SydneyAirport,Townsville,Tuggeranong,WaggaWagga,Walpole,Watsonia,Williamtown,Witchcliffe,Wollongong,Woomera
0.26666666666666666,0.022222222222222223,1.6,4.266666666666667,4.15,4.4222222222222225,1.2666666666666666,1.7111111111111112,19.0,4.36,4.6,2.5749999999999997,1.9,16.8,1.925,0.4222222222222223,0.6555555555555556,1.4000000000000001,1.3333333333333333,1.1333333333333333,1.1111111111111112,0.7111111111111111,4.711111111111111,0.8222222222222223,0.9777777777777779,0.1111111111111111,0.2222222222222222,0.0,3.2444444444444445,0.0,0.0,2.533333333333333,3.3555555555555556,0.7111111111111111,0.17777777777777776,2.3777777777777778,2.6666666666666665,5.355555555555555,6.0,2.7555555555555555,0.09999999999999999,0.6444444444444444,0.1142857142857143,0.05,6.644444444444445,0.0
0.5777777777777778,0.2222222222222222,0.7333333333333334,0.6,3.0444444444444443,5.377777777777777,4.533333333333333,6.066666666666666,46.288888888888884,0.72,2.3333333333333335,2.75,5.825,8.11111111111111,6.075,2.0888888888888886,0.8888888888888888,2.5714285714285716,2.644444444444444,6.977777777777778,0.26666666666666666,3.2666666666666666,5.933333333333334,1.9000000000000001,1.175,4.0888888888888895,0.0,0.05,4.4,0.044444444444444446,0.0,7.111111111111111,1.711111111111111,1.333333333333333,0.1111111111111111,1.3777777777777778,1.088888888888889,2.5555555555555554,1.5111111111111113,0.4222222222222223,0.6222222222222222,2.4,3.275,0.6000000000000001,2.7333333333333334,0.2888888888888889
3.8444444444444446,0.13333333333333333,1.6222222222222222,1.4000000000000001,0.15555555555555556,4.022222222222222,2.8888888888888884,4.355555555555556,23.08888888888889,1.1800000000000002,0.1111111111111111,1.3250000000000002,9.825,16.77777777777778,0.35,1.7777777777777777,1.6666666666666667,1.0,1.0666666666666669,4.533333333333333,1.3333333333333333,5.577777777777778,2.275,0.1,0.625,0.17777777777777778,2.111111111111111,0.0,0.13333333333333336,0.08888888888888888,0.0,4.155555555555555,0.1111111111111111,2.822222222222222,0.8666666666666667,0.6,0.6,19.91111111111111,1.4222222222222223,0.48888888888888893,0.1111111111111111,0.6888888888888889,0.05714285714285715,0.2222222222222222,0.2,1.088888888888889
3.711111111111111,0.1,7.7333333333333325,4.2444444444444445,2.466666666666667,15.799999999999999,9.288888888888888,0.022222222222222223,6.622222222222223,2.42,0.39999999999999997,2.5749999999999997,10.875,11.0,0.6222222222222222,8.733333333333333,7.066666666666666,5.133333333333334,4.488888888888889,5.266666666666667,2.844444444444444,10.533333333333333,5.35,2.825,8.933333333333332,0.17777777777777778,2.0,0.0,2.511111111111111,0.13333333333333333,0.06666666666666667,10.133333333333333,1.8444444444444446,1.9555555555555557,0.15555555555555556,2.422222222222222,1.911111111111111,5.177777777777777,2.9555555555555553,2.9,0.022222222222222223,7.0888888888888895,3.175,0.0,1.422222222222222,3.2666666666666666
0.0,0.1111111111111111,1.577777777777778,0.125,5.266666666666667,0.2,0.5777777777777778,0.35,5.088888888888889,0.22000000000000003,0.325,6.25,0.35,14.822222222222223,3.1333333333333333,1.511111111111111,2.3333333333333335,3.733333333333333,2.5777777777777775,0.022222222222222223,7.6,0.1111111111111111,3.075,9.7,3.2,0.19999999999999998,0.2888888888888889,0.85,7.577777777777778,0.0,0.0,0.39999999999999997,6.375,1.0444444444444445,0.044444444444444446,7.111111111111111,6.644444444444445,15.0,1.577777777777778,2.175,0.4222222222222222,4.044444444444445,5.125,1.2666666666666666,7.625,0.0
0.0,0.2222222222222222,0.0,0.24444444444444446,1.2888888888888888,0.5111111111111111,0.022222222222222223,14.288888888888888,11.288888888888888,0.0,0.025,6.3500000000000005,0.0,23.333333333333332,3.2,0.3333333333333333,0.0,0.1142857142857143,0.06666666666666667,0.0,1.5,0.0,0.044444444444444446,5.133333333333333,3.9777777777777774,3.3777777777777778,0.0,0.022222222222222223,2.911111111111111,0.022222222222222223,0.044444444444444446,0.022222222222222223,2.3333333333333335,0.08888888888888889,0.044444444444444446,2.9111111111111114,2.355555555555556,6.066666666666666,0.05,0.6444444444444444,1.688888888888889,0.022222222222222223,4.733333333333333,0.47500000000000003,2.9333333333333336,0.0
0.0,0.30000000000000004,0.0,0.6444444444444444,0.9777777777777779,0.022222222222222223,0.0,3.8444444444444446,4.711111111111111,0.6599999999999999,0.3111111111111111,2.65,0.425,4.888888888888889,4.133333333333334,1.2222222222222223,0.08888888888888889,0.17142857142857143,0.022222222222222223,0.0,0.25,0.15555555555555556,0.06666666666666668,0.6222222222222222,3.7333333333333334,1.0222222222222221,0.0,0.17777777777777776,0.26666666666666666,0.06666666666666667,0.022222222222222223,0.3111111111111111,0.9777777777777779,0.3555555555555555,1.4,0.6666666666666666,0.3333333333333333,4.711111111111111,0.2888888888888889,0.0,0.3333333333333333,0.044444444444444446,0.6666666666666666,0.17777777777777778,0.4222222222222222,0.0
0.17777777777777778,2.025,0.0,1.9555555555555557,0.06666666666666668,0.24444444444444446,0.1111111111111111,1.088888888888889,6.444444444444445,0.0,0.0,8.975,0.4,12.31111111111111,1.7999999999999998,3.1777777777777776,1.1666666666666667,0.43333333333333335,0.13333333333333336,0.0,1.5333333333333332,0.5777777777777778,0.022222222222222223,1.9333333333333331,0.5249999999999999,1.9333333333333336,0.36666666666666664,0.0,0.022222222222222223,0.13333333333333333,0.0,0.5111111111111111,0.025,0.4444444444444444,0.24444444444444446,0.0,0.022222222222222223,2.466666666666667,0.0,0.0,2.6444444444444444,1.1111111111111112,0.6499999999999999,1.5333333333333334,0.022222222222222223,0.0
0.0,2.755555555555555,0.13333333333333336,3.822222222222222,0.1111111111111111,0.13333333333333333,0.022222222222222223,0.37777777777777777,24.133333333333336,1.98,0.044444444444444446,0.30000000000000004,0.05,12.644444444444444,0.1111111111111111,0.17777777777777778,0.06666666666666667,1.2,0.26666666666666666,0.0,0.0,0.0,0.7111111111111111,3.0,1.7333333333333334,0.35555555555555557,0.0,0.1111111111111111,0.3333333333333333,0.044444444444444446,1.4,0.13333333333333333,0.15000000000000002,0.6666666666666666,3.577777777777778,0.8,0.2444444444444444,2.244444444444445,0.8888888888888888,0.0,4.0,2.1333333333333333,0.975,0.0,0.4444444444444444,0.37777777777777777
2.3777777777777778,1.1333333333333333,2.0,1.325,0.4222222222222223,2.888888888888889,2.511111111111111,8.155555555555557,14.377777777777778,1.5,1.5777777777777777,3.8,3.275,13.0,5.666666666666667,0.9777777777777779,2.022222222222222,3.2857142857142856,2.0444444444444447,1.822222222222222,0.15555555555555556,3.2666666666666666,0.6666666666666666,5.6,2.488888888888889,5.488888888888889,2.1333333333333333,0.5333333333333333,1.4666666666666666,0.1111111111111111,1.7555555555555555,2.0666666666666664,0.95,1.1777777777777778,1.2444444444444445,0.7333333333333334,0.4444444444444444,2.311111111111111,0.08888888888888889,0.1111111111111111,2.488888888888889,2.2444444444444445,1.8571428571428572,0.0,1.6444444444444444,1.2444444444444445
0.08888888888888889,1.9333333333333331,1.3111111111111111,2.066666666666667,1.7333333333333334,0.26666666666666666,0.044444444444444446,0.6444444444444445,13.755555555555555,5.377777777777777,1.7777777777777777,1.75,0.0,12.177777777777777,3.022222222222222,1.088888888888889,0.9777777777777779,0.08571428571428572,0.08888888888888889,0.022222222222222223,1.6666666666666667,0.0,6.15,2.8666666666666663,1.5999999999999999,1.1,0.022222222222222223,0.0,2.266666666666667,1.088888888888889,0.8666666666666667,0.17777777777777778,1.622222222222222,0.6000000000000001,0.6,4.244444444444444,3.511111111111111,0.6444444444444444,8.200000000000001,3.475,1.4444444444444444,0.24444444444444446,1.3,0.025,2.8444444444444446,0.022222222222222223
0.8888888888888888,0.24444444444444446,0.08888888888888889,0.08888888888888889,4.800000000000001,0.5555555555555556,0.0,0.7555555555555555,14.91111111111111,3.9777777777777774,1.7333333333333334,0.65,0.3,10.822222222222221,0.975,0.5111111111111112,0.0,0.0,0.08888888888888888,2.4444444444444446,6.45,0.35555555555555557,0.5333333333333333,1.088888888888889,1.9777777777777779,12.725,0.4,0.0,5.333333333333333,0.0,0.0,0.2,1.8222222222222224,0.06666666666666668,0.2888888888888889,5.199999999999999,3.8000000000000003,5.555555555555555,1.9555555555555557,0.07500000000000001,0.6444444444444445,0.15555555555555556,4.822222222222222,0.2888888888888889,2.844444444444444,0.044444444444444446
0.8444444444444444,0.4222222222222222,2.111111111111111,2.9555555555555553,1.4666666666666666,0.8222222222222223,0.4444444444444444,14.466666666666665,27.93333333333333,3.56,2.3777777777777778,4.828571428571429,0.15000000000000002,21.11111111111111,14.355555555555558,0.5555555555555556,0.8888888888888888,0.0,0.6000000000000001,1.688888888888889,5.914285714285714,0.2222222222222222,8.422222222222222,4.085714285714286,3.111111111111111,5.666666666666667,0.0,0.0,2.022222222222222,0.13333333333333333,0.022222222222222223,0.33333333333333337,2.8666666666666667,0.9333333333333331,2.111111111111111,1.488888888888889,2.6,21.08888888888889,3.7333333333333334,3.8444444444444446,0.2222222222222222,0.6666666666666666,4.05,0.05,3.8666666666666663,0.044444444444444446
0.8444444444444446,2.975,2.066666666666667,0.044444444444444446,2.777777777777778,1.3555555555555554,0.3333333333333333,22.77777777777778,14.355555555555554,1.38,1.275,5.625,0.6000000000000001,27.555555555555557,30.700000000000003,0.6666666666666666,1.8666666666666667,0.9142857142857143,0.6888888888888889,0.48888888888888893,8.685714285714285,0.7777777777777778,3.5555555555555554,1.4333333333333331,0.15555555555555556,0.6888888888888889,1.2000000000000002,0.0,0.8,0.1111111111111111,0.15555555555555556,1.6,0.15555555555555556,0.26666666666666666,2.0888888888888886,0.6888888888888889,0.5555555555555556,26.31111111111111,1.7,0.1111111111111111,1.9777777777777779,0.95,1.6500000000000001,0.0,0.6666666666666666,1.088888888888889
0.0,3.125,3.466666666666667,1.0222222222222221,2.725,0.13333333333333333,0.025,21.333333333333332,15.511111111111111,0.64,3.975,4.9750000000000005,0.35000000000000003,30.533333333333328,26.314285714285713,0.28888888888888886,0.35555555555555557,0.0,0.6666666666666666,0.022222222222222223,1.1555555555555557,0.37777777777777777,1.9333333333333331,4.555555555555555,3.933333333333333,0.6,0.1111111111111111,0.2857142857142857,1.375,0.48888888888888893,1.0222222222222221,1.2000000000000002,3.525,2.088888888888889,0.4222222222222223,3.2,1.4444444444444444,23.422222222222224,1.7111111111111112,2.022222222222222,0.2888888888888889,0.6666666666666666,4.5,0.0,2.111111111111111,0.4222222222222223
0.05,0.044444444444444446,0.0,0.6444444444444444,7.0,0.025,1.725,8.444444444444445,19.4,0.64,0.025,10.475,0.6499999999999999,18.288888888888888,6.725,0.6888888888888889,0.4444444444444444,1.2,0.3333333333333333,0.0,1.2444444444444445,0.6222222222222222,0.37777777777777777,5.485714285714286,3.3777777777777778,3.111111111111111,0.0,0.075,4.3500000000000005,0.08888888888888889,0.022222222222222223,0.7777777777777778,5.888888888888889,1.7111111111111112,0.911111111111111,3.377777777777778,6.0,11.35,2.2222222222222223,0.0,0.35555555555555557,0.3333333333333333,5.824999999999999,0.0,4.088888888888889,0.0
0.0,0.15555555555555556,2.1555555555555554,0.0,6.4,0.022222222222222223,0.8222222222222223,7.622222222222222,13.911111111111111,4.3,0.044444444444444446,27.085714285714285,0.0,1.511111111111111,9.911111111111111,0.17777777777777778,0.6444444444444444,0.05,0.08888888888888889,0.0,0.85,0.0,2.333333333333333,2.925,6.7250000000000005,1.2666666666666666,0.0,0.26666666666666666,4.866666666666666,0.3333333333333333,0.5333333333333333,0.022222222222222223,5.444444444444445,0.8222222222222223,0.8888888888888888,7.6000000000000005,5.288888888888889,9.355555555555556,7.800000000000001,1.2666666666666666,0.06666666666666667,0.044444444444444446,1.2285714285714284,0.022222222222222223,10.977777777777778,0.0
0.05,0.08888888888888889,0.4666666666666667,0.0,6.074999999999999,0.7333333333333333,0.044444444444444446,18.37777777777778,19.022222222222222,0.78,4.444444444444445,32.042857142857144,0.0,10.2,14.288888888888888,0.4666666666666667,0.34444444444444444,0.0,0.022222222222222223,0.15555555555555556,15.777777777777779,0.0,1.2666666666666666,12.65,16.799999999999997,0.95,0.0,0.075,7.333333333333333,0.0,0.0,0.0,7.822222222222223,0.3777777777777778,5.51111111111111,8.644444444444446,7.022222222222222,9.88888888888889,0.6222222222222222,0.8666666666666667,0.2222222222222222,0.1111111111111111,12.05,0.0,5.644444444444445,0.044444444444444446
2.4444444444444446,2.8000000000000003,0.0,0.15555555555555556,15.955555555555556,0.2888888888888889,0.022222222222222223,2.9555555555555557,7.6000000000000005,1.5,0.8444444444444444,27.17142857142857,0.875,21.066666666666666,13.444444444444443,1.6222222222222222,9.777777777777779,1.9666666666666668,2.5777777777777775,0.0,9.85,0.4444444444444444,1.4666666666666666,12.399999999999999,11.9,0.47500000000000003,1.1555555555555557,0.08571428571428572,14.124999999999998,1.288888888888889,0.044444444444444446,1.4222222222222223,15.333333333333334,1.5111111111111113,4.111111111111111,12.422222222222222,12.533333333333333,8.2,1.5555555555555556,1.511111111111111,1.075,1.177777777777778,14.450000000000001,0.0,15.488888888888889,0.24444444444444446
2.066666666666667,1.7333333333333334,2.977777777777778,0.0,4.325,0.2222222222222222,1.6888888888888889,3.8857142857142857,11.0,2.1799999999999997,3.933333333333333,1.6222222222222222,0.15,16.333333333333332,3.155555555555556,2.2888888888888888,6.033333333333334,0.39999999999999997,1.0222222222222221,0.2222222222222222,0.35,0.5555555555555556,10.3,2.6,1.0444444444444445,0.5555555555555556,2.3777777777777778,3.9714285714285715,3.3333333333333335,3.1333333333333337,2.9333333333333336,0.13333333333333336,1.1111111111111112,2.0444444444444443,1.2666666666666666,1.5333333333333334,0.9555555555555557,17.822222222222223,1.225,6.844444444444445,4.866666666666667,0.7777777777777778,1.2222222222222223,0.375,2.1777777777777776,2.933333333333333
0.26666666666666666,1.45,1.7777777777777777,0.0,4.355555555555555,0.9555555555555555,1.4666666666666666,1.6,8.844444444444445,3.4,0.5111111111111111,1.2222222222222223,1.8,22.822222222222223,2.9777777777777774,3.9555555555555557,1.5333333333333334,0.9142857142857144,1.5333333333333334,0.044444444444444446,1.5999999999999999,0.9555555555555555,7.288888888888888,0.48888888888888893,0.5555555555555556,4.222222222222222,0.0,5.2,4.688888888888888,4.7555555555555555,4.844444444444444,3.775,2.4222222222222225,3.377777777777778,1.7777777777777777,1.4222222222222223,2.7777777777777777,21.48888888888889,3.3,2.822222222222222,1.088888888888889,1.875,0.08888888888888889,0.2,0.13333333333333333,0.0
0.0,0.8125,3.575,1.125,0.6,0.525,2.0749999999999997,5.571428571428571,12.2,1.6222222222222222,0.0,20.2,0.42857142857142855,28.749999999999996,3.65,0.8999999999999999,0.7,0.2333333333333333,0.525,0.025,9.600000000000001,0.5,3.3249999999999997,4.871428571428572,3.0249999999999995,0.525,0.0,3.825,2.75,0.475,0.35,0.325,1.8499999999999999,0.15000000000000002,1.625,2.8666666666666667,1.2,17.25,1.3714285714285714,2.025,1.5,1.3250000000000002,4.625,0.2857142857142857,2.15,0.0
1.65,0.35,1.1249999999999998,0.9,1.55,0.025,0.0,0.975,9.5,2.488888888888889,1.3499999999999999,15.725000000000001,0.05714285714285715,5.925,2.65,2.475,0.5,0.0,0.175,0.0,11.625,0.025,1.725,6.714285714285714,2.55,0.625,1.375,2.475,2.15,1.575,1.5999999999999999,0.07500000000000001,10.425,0.375,0.9,2.4222222222222225,0.675,12.125,3.75,1.725,0.6,0.475,3.8,0.5249999999999999,4.55,1.9
0.975,0.125,0.425,3.65,5.075,0.3,0.225,2.2285714285714286,20.15,8.333333333333334,2.3,24.614285714285717,0.31428571428571433,8.925,2.05,0.22499999999999998,0.25,0.0,0.025,0.025,2.6750000000000003,0.5,16.057142857142857,5.4,7.125,5.4750000000000005,0.025,4.15,5.3,4.0,3.725,0.85,5.45,0.19999999999999998,0.9249999999999999,8.977777777777778,6.625,36.857142857142854,15.2,8.828571428571427,0.42857142857142855,0.3,6.742857142857143,0.19999999999999998,4.575,0.0
0.125,0.4714285714285714,0.525,2.7,2.457142857142857,0.65,2.225,0.26666666666666666,62.2,2.733333333333333,4.7,4.525,0.6857142857142857,3.0,3.35,0.3,0.0,0.6,0.45,1.0999999999999999,0.125,1.1,5.3428571428571425,3.725,2.375,17.428571428571427,0.125,0.525,3.5,0.2,0.55,0.275,4.925,0.32499999999999996,0.925,4.511111111111111,2.4,47.5,3.7750000000000004,0.1142857142857143,0.34285714285714286,0.725,3.4,0.43333333333333335,6.75,0.028571428571428574
1.9749999999999999,0.0,18.925,3.5749999999999997,1.8,9.500000000000002,8.85,0.31428571428571433,22.475,6.066666666666666,1.275,2.75,3.733333333333333,28.224999999999998,0.325,2.275,2.275,3.75,7.975,19.5,0.07500000000000001,1.325,5.3999999999999995,1.6857142857142855,1.4749999999999999,22.257142857142856,1.1375,0.0,2.775,0.0,0.0,1.7,3.5999999999999996,5.575,0.2571428571428572,10.644444444444446,1.2,5.825,5.425,2.8,0.025,11.7,7.214285714285714,0.0,6.125,0.0
3.8,1.2666666666666666,7.675,1.125,2.725,5.514285714285714,5.375,1.4,24.8,3.0444444444444447,0.0,6.425,4.4,15.625,3.3,0.75,3.025,8.2,3.725,4.05,3.15,2.75,2.914285714285714,3.3333333333333335,1.6,6.75,4.125,0.0,11.525,0.0,0.0,3.857142857142857,2.1999999999999997,3.9749999999999996,0.0,4.0,2.525,3.075,4.449999999999999,3.5999999999999996,1.05,5.2749999999999995,1.2666666666666668,0.6285714285714287,0.08571428571428573,0.0
0.1,0.6571428571428571,0.65,3.25,3.6250000000000004,0.0,0.025,14.085714285714285,21.875,0.08888888888888889,1.125,12.674999999999999,0.1142857142857143,16.35,15.057142857142855,0.125,0.5,13.700000000000001,0.0,0.6,1.225,0.05,0.225,0.35,2.2750000000000004,12.05,0.5,0.05714285714285715,5.725,0.025,0.0,0.2,4.525,0.5,1.6749999999999998,10.28888888888889,7.125,11.375,0.2,0.0,1.0,0.025,2.9333333333333336,0.2857142857142857,2.425,6.725
0.1142857142857143,0.15,0.025,0.05,3.7,0.2285714285714286,0.1,0.9500000000000001,55.949999999999996,1.7999999999999998,0.0,2.1375,0.19999999999999998,6.875,7.971428571428571,0.75,0.09999999999999999,0.6666666666666666,0.225,0.0,2.25,0.0,0.22499999999999998,1.457142857142857,3.125,0.95,0.05,0.025,3.875,0.0,0.0,0.025,3.5999999999999996,0.7,2.7,13.066666666666666,7.175,14.25,0.0,0.0,1.375,0.3,2.5500000000000003,0.05,4.925,2.625
0.0,0.45,0.05,0.3,2.4,0.17142857142857143,0.0,6.325,17.075,0.0,1.2,4.625,0.028571428571428574,19.6,2.925,0.025,0.1,0.09999999999999999,0.025,0.0,1.35,0.0,0.22499999999999998,0.26666666666666666,0.725,0.2,0.0,0.525,1.275,0.325,0.25,0.0,0.575,0.075,7.1,2.066666666666667,1.0,17.15,0.075,0.0,3.125,0.0,0.6,0.0,3.7,0.0
0.0,2.925,0.5142857142857143,0.0,6.300000000000001,0.025,0.07500000000000001,1.7,10.375,0.8444444444444444,1.225,2.325,0.8285714285714285,19.5,3.8499999999999996,0.375,0.275,0.0,0.025,0.0,0.0,0.6,1.375,0.7000000000000001,1.225,4.2250000000000005,0.0,7.25,17.2,14.3,9.35,0.35,2.85,0.37142857142857144,1.35,1.8444444444444446,0.4,6.25,0.7428571428571429,0.15,1.125,0.0,0.03333333333333333,0.0,6.8500000000000005,0.0
0.9,2.6500000000000004,4.975,0.0,1.45,4.075,2.7,1.8499999999999999,8.925,0.3333333333333333,0.0,1.5375,1.1142857142857143,9.1,0.31428571428571433,0.325,3.025,0.36,3.975,0.0,1.525,0.5,1.1,5.633333333333333,4.35,1.675,0.05,0.6,0.85,1.875,1.25,0.65,1.15,1.7142857142857142,0.9714285714285714,0.911111111111111,1.55,2.775,1.4857142857142858,0.6285714285714287,1.8285714285714287,0.575,3.0,0.95,2.742857142857143,0.0
1.7249999999999999,0.925,6.085714285714286,0.025,2.3714285714285714,2.2,2.4,1.2,7.4,2.2444444444444445,0.025,4.0285714285714285,3.971428571428571,13.725,4.314285714285714,0.55,1.625,9.3,4.3,0.07500000000000001,0.0,3.6,6.6,1.95,4.8500000000000005,0.325,3.1714285714285713,0.0,1.075,0.0,0.0,3.775,0.55,5.15,1.7142857142857142,0.6000000000000001,1.2,9.9,3.8,4.857142857142857,0.575,3.375,2.2,0.42500000000000004,2.05,0.0
